Word:  nmf.py , Score:  0.413031674251 , List:  2 , Reps:  19
Word:  plot_roc.py , Score:  0.00457759003129 , List:  1 , Reps:  1
Word:  random_state.randn , Score:  0.00457759003129 , List:  1 , Reps:  1
Word:  datasets.load_sample_image , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.fetch_20newsgroups_vectorized , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.fetch_olivetti_faces , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.load_linnerud , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.load_sample_images , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.fetch_lfw_people , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.load_svmlight_file , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.load_files , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.load_20newsgroups , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.load_lfw_people , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.load_lfw_pairs , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  datasets.fetch_lfw_pairs , Score:  0.00457509407163 , List:  1 , Reps:  1
Word:  opts.select_chi , Score:  0.00455302681456 , List:  1 , Reps:  3
Word:  pl.vlines , Score:  0.00455119208756 , List:  5 , Reps:  7
Word:  date_demo1.py , Score:  0.00454535348178 , List:  1 , Reps:  1
Word:  plot_hmm_sampling.py , Score:  0.00454535348178 , List:  1 , Reps:  1
Word:  plt.plot , Score:  0.00454535348178 , List:  1 , Reps:  1
Word:  plt.text , Score:  0.00454535348178 , List:  1 , Reps:  1
Word:  pl.xlabel , Score:  0.00451985592029 , List:  46 , Reps:  64
Word:  lena.std , Score:  0.00451842893234 , List:  1 , Reps:  1
Word:  plot_lena_segmentation.py , Score:  0.00451842893234 , List:  1 , Reps:  1
Word:  labels.reshape , Score:  0.00451842893234 , List:  1 , Reps:  1
Word:  test_deviance.shape , Score:  0.00451114114374 , List:  1 , Reps:  1
Word:  params.update , Score:  0.00451114114374 , List:  1 , Reps:  1
Word:  plot_gradient_boosting_regularization.py , Score:  0.00451114114374 , List:  1 , Reps:  1
Word:  clf.decision_function , Score:  0.00445694630626 , List:  13 , Reps:  17
Word:  plot_pca_vs_lda.py , Score:  0.00444188593296 , List:  1 , Reps:  1
Word:  plot_forest_importances.py , Score:  0.00443250001445 , List:  1 , Reps:  1
Word:  forest.estimators , Score:  0.00443250001445 , List:  1 , Reps:  1
Word:  tree.feature_importances , Score:  0.00443250001445 , List:  1 , Reps:  1
Word:  plot_svm_kernels.py , Score:  0.00440226785276 , List:  1 , Reps:  1
Word:  np.mean , Score:  0.00439967494757 , List:  13 , Reps:  16
Word:  np.r , Score:  0.0043989084104 , List:  16 , Reps:  22
Word:  plot_gmm_sin.py , Score:  0.00439074962185 , List:  1 , Reps:  1
Word:  classifier.predict_proba , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  y_pred.ravel , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  clf_l2_lr.coef_.ravel , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l1_plot.set_yticks , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l2_plot.set_yticks , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  coef_l2_lr.reshape , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l2_plot.set_xticks , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  clf_l1_lr.coef_.ravel , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l2_plot.set_title , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  clf_l2_lr.fit , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  clf_l1_lr.score , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l1_plot.set_xticks , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  idx.any , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  coef_l1_lr.reshape , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l1_plot.set_title , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l2_plot.imshow , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  l1_plot.imshow , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  clf_l2_lr.score , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  clf_l1_lr.fit , Score:  0.00438615918838 , List:  1 , Reps:  1
Word:  matplotlib.colors , Score:  0.00437484315925 , List:  2 , Reps:  2
Word:  importances.reshape , Score:  0.00434527318869 , List:  1 , Reps:  1
Word:  plot_forest_importances_faces.py , Score:  0.00434527318869 , List:  1 , Reps:  1
Word:  pl.cm.hot , Score:  0.00434527318869 , List:  1 , Reps:  1
Word:  25.886s , Score:  0.00434527318869 , List:  1 , Reps:  1
Word:  data.images.reshape , Score:  0.00434527318869 , List:  1 , Reps:  1
Word:  plot_nearest_centroid.py , Score:  0.00431621529185 , List:  1 , Reps:  1
Word:  plot_svm_margin.py , Score:  0.0043007291273 , List:  1 , Reps:  1
Word:  x_r.nonzero , Score:  0.00428425965145 , List:  1 , Reps:  2
Word:  linear_model.orthogonal_mp_gram , Score:  0.00426791583284 , List:  1 , Reps:  1
Word:  linear_model.orthogonal_mp , Score:  0.00426791583284 , List:  1 , Reps:  1
Word:  linear_model.lasso_stability_path , Score:  0.00426791583284 , List:  1 , Reps:  1
Word:  dsp.rice.edu , Score:  0.00426357852 , List:  1 , Reps:  1
Word:  baraniukcslecture07.pdf , Score:  0.00426357852 , List:  1 , Reps:  1
Word:  np.empty , Score:  0.00426155828935 , List:  3 , Reps:  3
Word:  np.newaxis , Score:  0.00423898865097 , List:  11 , Reps:  16
Word:  clf.predict , Score:  0.00423842891409 , List:  44 , Reps:  51
Word:  plot_iris_exercise.py , Score:  0.00422358927968 , List:  2 , Reps:  2
Word:  clf.set_params , Score:  0.00419733030302 , List:  4 , Reps:  4
Word:  datasets.load_diabetes , Score:  0.00416456428257 , List:  10 , Reps:  11
Word:  np.logical_and , Score:  0.00415382303335 , List:  1 , Reps:  2
Word:  proj.ravel , Score:  0.00415382303335 , List:  1 , Reps:  2
Word:  np.logical_not , Score:  0.00414450854985 , List:  2 , Reps:  2
Word:  knn.fit , Score:  0.0041347738489 , List:  3 , Reps:  3
Word:  0.7s , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  ip.expose_magic , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  c.interactiveshellapp.extensions , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  ipython.ipapi , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  ip.define_magic , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  c.terminalipythonapp.extensions , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  1.7s , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  line_profiler_ext.py , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  ipython.ipapi.get , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  ipy_user_conf.py , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  ipython_config.py , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  2.4x , Score:  0.00411511649209 , List:  1 , Reps:  1
Word:  pl.axis , Score:  0.00410721250872 , List:  40 , Reps:  53
Word:  linalg.norm , Score:  0.00410516065074 , List:  5 , Reps:  7
Word:  selector.scores , Score:  0.00409503295625 , List:  1 , Reps:  1
Word:  svm_weights.max , Score:  0.00409503295625 , List:  1 , Reps:  1
Word:  scores.max , Score:  0.00409503295625 , List:  1 , Reps:  1
Word:  plot_feature_selection.py , Score:  0.00409503295625 , List:  1 , Reps:  1
Word:  clf.fit , Score:  0.00409232916553 , List:  78 , Reps:  86
Word:  matplotlib.pylab , Score:  0.00408276469981 , List:  2 , Reps:  2
Word:  sp.misc.lena , Score:  0.00407908254887 , List:  3 , Reps:  3
Word:  knn.predict , Score:  0.00406330388734 , List:  1 , Reps:  1
Word:  plot_iris.py , Score:  0.00406081374032 , List:  2 , Reps:  2
Word:  np.argmin , Score:  0.00405642858466 , List:  1 , Reps:  2
Word:  datetime.datetime , Score:  0.00405642858466 , List:  1 , Reps:  2
Word:  ms.fit , Score:  0.00405153188187 , List:  1 , Reps:  1
Word:  ms.labels , Score:  0.00405153188187 , List:  1 , Reps:  1
Word:  ms.cluster_centers , Score:  0.00405153188187 , List:  1 , Reps:  1
Word:  plot_mean_shift.py , Score:  0.00405153188187 , List:  1 , Reps:  1
Word:  decomposition.fastica , Score:  0.00403560176524 , List:  4 , Reps:  4
Word:  scores_std.append , Score:  0.00403158944661 , List:  2 , Reps:  2
Word:  forest.fit , Score:  0.00402632612317 , List:  2 , Reps:  2
Word:  forest.feature_importances , Score:  0.00402632612317 , List:  2 , Reps:  2
Word:  pca.components , Score:  0.00402540404214 , List:  3 , Reps:  5
Word:  plot_label_propagation_versus_svm_iris.py , Score:  0.00402047078455 , List:  1 , Reps:  1
Word:  pl.figure , Score:  0.00401851116511 , List:  73 , Reps:  102
Word:  score_means.append , Score:  0.00401277978353 , List:  1 , Reps:  1
Word:  this_scores.mean , Score:  0.00401277978353 , List:  1 , Reps:  1
Word:  plot_svm_anova.py , Score:  0.00401277978353 , List:  1 , Reps:  1
Word:  this_scores.std , Score:  0.00401277978353 , List:  1 , Reps:  1
Word:  score_stds.append , Score:  0.00401277978353 , List:  1 , Reps:  1
Word:  np.c , Score:  0.00400669792346 , List:  39 , Reps:  45
Word:  sklearn.gaussian_process.correlation_models , Score:  0.00399595215146 , List:  1 , Reps:  6
Word:  pl.axhline , Score:  0.00398358743634 , List:  3 , Reps:  3
Word:  news_train.filenames , Score:  0.00398278036187 , List:  1 , Reps:  2
Word:  mlcomp_sparse_document_classification.py , Score:  0.00398278036187 , List:  1 , Reps:  2
Word:  news_test.target_names , Score:  0.00398278036187 , List:  1 , Reps:  2
Word:  mlcomp.org , Score:  0.00398278036187 , List:  1 , Reps:  2
Word:  news_test.filenames , Score:  0.00398278036187 , List:  1 , Reps:  2
Word:  s.t , Score:  0.00397099977632 , List:  1 , Reps:  1
Word:  datasets.load_iris , Score:  0.00396893695496 , List:  38 , Reps:  39
Word:  pl.legend , Score:  0.00392679219548 , List:  42 , Reps:  60
Word:  pl.colorbar , Score:  0.00390329064477 , List:  8 , Reps:  8
Word:  pl.axes , Score:  0.00388640855166 , List:  10 , Reps:  12
Word:  plot_sgd_iris.py , Score:  0.00388459376267 , List:  1 , Reps:  1
Word:  metrics.pairwise.euclidean_distances , Score:  0.00387562241449 , List:  1 , Reps:  1
Word:  metrics.pairwise.linear_kernel , Score:  0.00387562241449 , List:  1 , Reps:  1
Word:  metrics.pairwise.distance_metrics , Score:  0.00387562241449 , List:  1 , Reps:  1
Word:  metrics.pairwise.manhattan_distances , Score:  0.00387562241449 , List:  1 , Reps:  1
Word:  metrics.pairwise.polynomial_kernel , Score:  0.00387562241449 , List:  1 , Reps:  1
Word:  metrics.pairwise.rbf_kernel , Score:  0.00387562241449 , List:  1 , Reps:  1
Word:  metrics.pairwise.kernel_metrics , Score:  0.00387562241449 , List:  1 , Reps:  1
Word:  pca.explained_variance , Score:  0.00385421834558 , List:  3 , Reps:  3
Word:  kpca.fit_transform , Score:  0.00383313043735 , List:  1 , Reps:  1
Word:  kpca.transform , Score:  0.00383313043735 , List:  1 , Reps:  1
Word:  kpca.inverse_transform , Score:  0.00383313043735 , List:  1 , Reps:  1
Word:  plot_kernel_pca.py , Score:  0.00383313043735 , List:  1 , Reps:  1
Word:  clf.named_steps , Score:  0.00378984757333 , List:  1 , Reps:  1
Word:  clf.steps , Score:  0.00378984757333 , List:  1 , Reps:  1
Word:  np.tile , Score:  0.00378944554708 , List:  2 , Reps:  2
Word:  model.sample , Score:  0.00378944554708 , List:  2 , Reps:  2
Word:  plot_compare_methods.py , Score:  0.00377111124825 , List:  1 , Reps:  1
Word:  datasets.samples_generator.make_s_curve , Score:  0.00377111124825 , List:  1 , Reps:  1
Word:  matplotlib.ticker , Score:  0.00377111124825 , List:  1 , Reps:  1
Word:  quora.com , Score:  0.00374126520003 , List:  1 , Reps:  2
Word:  model2.fit , Score:  0.00371599757633 , List:  1 , Reps:  1
Word:  lfw_pairs_train.target_names , Score:  0.00365927715977 , List:  1 , Reps:  1
Word:  lfw_pairs_train.pairs.shape , Score:  0.00365927715977 , List:  1 , Reps:  1
Word:  lfw_pairs_train.data.shape , Score:  0.00365927715977 , List:  1 , Reps:  1
Word:  lfw_pairs_train.target.shape , Score:  0.00365927715977 , List:  1 , Reps:  1
Word:  lfw_people.data.dtype , Score:  0.00365927715977 , List:  1 , Reps:  1
Word:  lfw_people.data.shape , Score:  0.00365927715977 , List:  1 , Reps:  1
Word:  lfw_people.target.shape , Score:  0.00365927715977 , List:  1 , Reps:  1
Word:  plot_forest_iris.py , Score:  0.00365768200844 , List:  1 , Reps:  1
Word:  tree.predict , Score:  0.00365768200844 , List:  1 , Reps:  1
Word:  model.estimators , Score:  0.00365768200844 , List:  1 , Reps:  1
Word:  sklearn.cross_validation.stratiedkfold , Score:  0.00365464838077 , List:  2 , Reps:  2
Word:  datasets.load_boston , Score:  0.00365113215687 , List:  2 , Reps:  2
Word:  pl.barh , Score:  0.00364101000271 , List:  2 , Reps:  4
Word:  plot_roc_crossval.py , Score:  0.00363549502919 , List:  1 , Reps:  1
Word:  bonn.de , Score:  0.00363245418737 , List:  2 , Reps:  2
Word:  ais.uni , Score:  0.00363245418737 , List:  2 , Reps:  2
Word:  clf.loss , Score:  0.00362179722896 , List:  2 , Reps:  2
Word:  clf.staged_decision_function , Score:  0.00362179722896 , List:  2 , Reps:  2
Word:  x.astype , Score:  0.00362179722896 , List:  2 , Reps:  2
Word:  np.where , Score:  0.00362177630295 , List:  14 , Reps:  16
Word:  datasets.make_blobs , Score:  0.0036176354945 , List:  2 , Reps:  2
Word:  datasets.make_moons , Score:  0.0036176354945 , List:  2 , Reps:  2
Word:  datasets.make_circles , Score:  0.0036176354945 , List:  2 , Reps:  2
Word:  sklearn.datasets.samples_generator , Score:  0.00361405181392 , List:  10 , Reps:  10
Word:  linear_model.randomizedlogisticregression , Score:  0.00360271469616 , List:  1 , Reps:  1
Word:  linear_model.ridgeclassifier , Score:  0.00360271469616 , List:  1 , Reps:  1
Word:  linear_model.randomizedlasso , Score:  0.00360271469616 , List:  1 , Reps:  1
Word:  linear_model.orthogonalmatchingpursuit , Score:  0.00360271469616 , List:  1 , Reps:  1
Word:  linear_model.perceptron , Score:  0.00360271469616 , List:  1 , Reps:  1
Word:  svc.c , Score:  0.00358731189712 , List:  1 , Reps:  1
Word:  regular_labels.ravel , Score:  0.00357813327393 , List:  1 , Reps:  1
Word:  plot_lena_compress.py , Score:  0.00357813327393 , List:  1 , Reps:  1
Word:  lena.max , Score:  0.00357813327393 , List:  1 , Reps:  1
Word:  regular_lena.shape , Score:  0.00357813327393 , List:  1 , Reps:  1
Word:  lena.min , Score:  0.00357813327393 , List:  1 , Reps:  1
Word:  datasets.load_digits , Score:  0.00357663560212 , List:  19 , Reps:  21
Word:  sklearn.datasets.base , Score:  0.00357052022441 , List:  1 , Reps:  1
Word:  species_name.split , Score:  0.00357052022441 , List:  1 , Reps:  1
Word:  points.iteritems , Score:  0.00357052022441 , List:  1 , Reps:  1
Word:  sklearn.datasets.species_distributions , Score:  0.00357052022441 , List:  1 , Reps:  1
Word:  mpl_toolkits.basemap , Score:  0.00357052022441 , List:  1 , Reps:  1
Word:  gp.predict , Score:  0.0035570418007 , List:  3 , Reps:  4
Word:  clf._get_covars , Score:  0.00354374245127 , List:  2 , Reps:  2
Word:  np.random.seed , Score:  0.00353736642279 , List:  49 , Reps:  51
Word:  label_spread.transduction , Score:  0.00353293580099 , List:  1 , Reps:  1
Word:  label_spread.fit , Score:  0.00353293580099 , List:  1 , Reps:  1
Word:  plot_label_propagation_structure.py , Score:  0.00353293580099 , List:  1 , Reps:  1
Word:  x.ravel , Score:  0.00352577850029 , List:  3 , Reps:  3
Word:  sklearn.cross_validation.shufesplit , Score:  0.00352141746567 , List:  2 , Reps:  2
Word:  pl.ylim , Score:  0.00351174583644 , List:  33 , Reps:  45
Word:  plots.append , Score:  0.0034979872952 , List:  2 , Reps:  3
Word:  image.patchextractor , Score:  0.00348307286316 , List:  1 , Reps:  1
Word:  image.reconstruct_from_patches_2d , Score:  0.00348307286316 , List:  1 , Reps:  1
Word:  np.testing.assert_array_equal , Score:  0.00348307286316 , List:  1 , Reps:  1
Word:  pl.clf , Score:  0.00347467398356 , List:  23 , Reps:  28
Word:  scores.append , Score:  0.00346862003514 , List:  3 , Reps:  3
Word:  pl.xticks , Score:  0.00342318273995 , List:  34 , Reps:  42
Word:  cluster.estimate_bandwidth , Score:  0.00340457252172 , List:  2 , Reps:  2
Word:  xx.max , Score:  0.00339862212951 , List:  5 , Reps:  5
Word:  yy.min , Score:  0.00339862212951 , List:  5 , Reps:  5
Word:  xx.min , Score:  0.00339862212951 , List:  5 , Reps:  5
Word:  yy.max , Score:  0.00339862212951 , List:  5 , Reps:  5
Word:  ols.coef , Score:  0.00339009047277 , List:  3 , Reps:  3
Word:  feature_importance.max , Score:  0.00338472066453 , List:  1 , Reps:  1
Word:  clf.train_score , Score:  0.00338472066453 , List:  1 , Reps:  1
Word:  plot_gradient_boosting_regression.py , Score:  0.00338472066453 , List:  1 , Reps:  1
Word:  sorted_idx.shape , Score:  0.00338472066453 , List:  1 , Reps:  1
Word:  clf.feature_importances , Score:  0.00338472066453 , List:  1 , Reps:  1
Word:  boston.feature_names , Score:  0.00338472066453 , List:  1 , Reps:  1
Word:  np.int , Score:  0.00338379736195 , List:  4 , Reps:  6
Word:  y.shape , Score:  0.00337901184038 , List:  4 , Reps:  4
Word:  clf.predict_proba , Score:  0.00337790761971 , List:  1 , Reps:  1
Word:  np.random.permutation , Score:  0.00336087185504 , List:  3 , Reps:  3
Word:  plot_oneclass.py , Score:  0.00333759845957 , List:  1 , Reps:  1
Word:  classifier.fit , Score:  0.00333721894602 , List:  7 , Reps:  7
Word:  kmeans.predict , Score:  0.00333619447598 , List:  2 , Reps:  2
Word:  kmeans.cluster_centers , Score:  0.00333619447598 , List:  2 , Reps:  2
Word:  pl.xlim , Score:  0.00333599082373 , List:  26 , Reps:  33
Word:  plot_gmm.py , Score:  0.00333494536064 , List:  1 , Reps:  1
Word:  dpgmm.fit , Score:  0.00333494536064 , List:  1 , Reps:  1
Word:  model.covariance , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  model.precision , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  plot_sparse_cov.py , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  prng.multivariate_normal , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  prec_.max , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  np.ma.masked_equal , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  cov_.max , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  model.cv_scores , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  ax.set_axis_bgcolor , Score:  0.0033151807694 , List:  1 , Reps:  1
Word:  pl.yticks , Score:  0.00329978027156 , List:  39 , Reps:  48
Word:  xx.shape , Score:  0.00327072944543 , List:  23 , Reps:  26
Word:  p.j.rousseuw , Score:  0.00326845299189 , List:  3 , Reps:  3
Word:  rng.shuffle , Score:  0.003250583709 , List:  3 , Reps:  3
Word:  digits.images.reshape , Score:  0.00323329876702 , List:  4 , Reps:  4
Word:  plot_ward_structured_vs_unstructured.py , Score:  0.00321360495112 , List:  1 , Reps:  1
Word:  mpl_toolkits.mplot3d.axes3d , Score:  0.00321360495112 , List:  1 , Reps:  1
Word:  qda.covariances , Score:  0.00321053090773 , List:  1 , Reps:  2
Word:  qda.means , Score:  0.00321053090773 , List:  1 , Reps:  2
Word:  lda.covariance , Score:  0.00321053090773 , List:  1 , Reps:  2
Word:  plot_color_quantization.py , Score:  0.00320991680465 , List:  1 , Reps:  1
Word:  codebook.shape , Score:  0.00320991680465 , List:  1 , Reps:  1
Word:  dist.argmin , Score:  0.00320991680465 , List:  1 , Reps:  1
Word:  np.random.shuffle , Score:  0.00320983867639 , List:  5 , Reps:  5
Word:  x.reshape , Score:  0.00320208337715 , List:  2 , Reps:  2
Word:  x_train.pop , Score:  0.003184334925 , List:  1 , Reps:  1
Word:  y_train.pop , Score:  0.003184334925 , List:  1 , Reps:  1
Word:  matplotlib.font_manager.fontproperties , Score:  0.00317168508678 , List:  4 , Reps:  5
Word:  np.flipud , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  x1.reshape , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  cb.set_label , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  x1.size , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  cm.gray_r , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  ax.set_xticklabels , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  ax.set_yticklabels , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  y_pred.reshape , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  ax.axes.set_aspect , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  pl.matplotlib.colors.normalize , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  x2.reshape , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  sigma.reshape , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  y_true.reshape , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  np.vstack , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  x2.size , Score:  0.00315440696517 , List:  1 , Reps:  1
Word:  plot_ica_blind_source_separation.py , Score:  0.00314494847352 , List:  1 , Reps:  1
Word:  clf.n_support , Score:  0.00314024046683 , List:  1 , Reps:  1
Word:  clf.support , Score:  0.00314024046683 , List:  1 , Reps:  1
Word:  lin_clf.fit , Score:  0.00314024046683 , List:  1 , Reps:  1
Word:  lin_clf.decision_function , Score:  0.00314024046683 , List:  1 , Reps:  1
Word:  plot_permutation_test_for_classification.py , Score:  0.00313203528457 , List:  1 , Reps:  1
Word:  random.normal , Score:  0.00313203528457 , List:  1 , Reps:  1
Word:  iris.target_names , Score:  0.00313007622234 , List:  5 , Reps:  5
Word:  plot_feature_agglomeration_vs_univariate_selection.py , Score:  0.00309849428632 , List:  1 , Reps:  1
Word:  x1.shape , Score:  0.00307143380735 , List:  3 , Reps:  3
Word:  2.45000004768error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  1.54999995232error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  1.75error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  0.666666686535samples , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  0.040798611939samples , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  0.5samples , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  0.0425330810249samples , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  1.65000009537error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  6.94999980927error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  4.85000038147error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  4.94999980927error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  5.94999980927error , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  0.168038412929samples , Score:  0.00306230749174 , List:  1 , Reps:  1
Word:  est.labels , Score:  0.00305895826736 , List:  1 , Reps:  1
Word:  labels.astype , Score:  0.00305895826736 , List:  1 , Reps:  1
Word:  est.fit , Score:  0.00305895826736 , List:  1 , Reps:  1
Word:  estimators.iteritems , Score:  0.00305895826736 , List:  1 , Reps:  1
Word:  plot_cluster_iris.py , Score:  0.00305895826736 , List:  1 , Reps:  1
Word:  wise.pairwise_distance_functions , Score:  0.00305450401433 , List:  1 , Reps:  1
Word:  model.means , Score:  0.00304210558414 , List:  3 , Reps:  3
Word:  model.covars , Score:  0.00304210558414 , List:  3 , Reps:  3
Word:  yy.ravel , Score:  0.00304074651537 , List:  24 , Reps:  26
Word:  xx.ravel , Score:  0.00304074651537 , List:  24 , Reps:  26
Word:  decomposition.minibatchdictionarylearning , Score:  0.00302768815204 , List:  2 , Reps:  2
Word:  decomposition.minibatchsparsepca , Score:  0.00302768815204 , List:  2 , Reps:  2
Word:  z.reshape , Score:  0.00302727030268 , List:  24 , Reps:  26
Word:  pl.cm.gray_r , Score:  0.0030211526359 , List:  7 , Reps:  8
Word:  data.ny , Score:  0.0030030844624 , List:  2 , Reps:  2
Word:  data.nx , Score:  0.0030030844624 , List:  2 , Reps:  2
Word:  itertools.cycle , Score:  0.00299551642717 , List:  3 , Reps:  3
Word:  clf.means , Score:  0.00299551642717 , List:  3 , Reps:  3
Word:  np.any , Score:  0.00299551642717 , List:  3 , Reps:  3
Word:  pl.pcolormesh , Score:  0.00299540748035 , List:  11 , Reps:  11
Word:  x.max , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  species.cov_test , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  comp.sys.ibm.pc.hardware , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  rec.autos , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  misc.forsale , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  pred_background.shape , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  rec.sport.hockey , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  sci.crypt , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  species.cov_train , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  talk.politics.guns , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  rec.motorcycles , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  sci.med , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  talk.politics.mideast , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  species.cov_train.std , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  m.drawcountries , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  pl.cm.reds , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  sci.electronics , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  newsgroups_train.filenames , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  comp.sys.mac.hardware , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  comp.windows.x , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  species.cov_train.mean , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  y.min , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  pred.min , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  m.drawcoastlines , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  windows.misc , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  sklearn.datasets.load_file , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  comp.os.ms , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  vectors.nnz , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  soc.religion.christian , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  rec.sport.baseball , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  talk.politics.misc , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  pred_test.shape , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  y.max , Score:  0.0029764890129 , List:  1 , Reps:  1
Word:  pl.text , Score:  0.00297358818719 , List:  12 , Reps:  14
Word:  tempfile.mkdtemp , Score:  0.00296806598067 , List:  1 , Reps:  1
